item_count,complexity,active_orders,hour_of_day,prep_time
1,8,7,12,27.96706643181754
4,4,6,10,25.153384866751885
3,8,9,1,37.1965967921185
4,6,13,7,37.186597846355326
4,3,7,17,26.761650216518778
4,7,12,2,37.46348588425579
1,3,3,22,19.913968651845956
5,7,14,2,43.39270185624273
3,5,1,20,24.975977607877617
2,4,13,6,29.556602465010645
5,3,13,17,35.77005401571992
1,8,10,20,35.68303388806301
4,4,8,20,34.765248178447294
2,8,14,8,40.095244240369055
3,3,2,17,19.88406503262223
5,9,13,0,41.97568242395805
5,6,10,3,29.942559765002787
2,5,3,3,24.61524127510083
1,5,6,16,22.749237031108194
3,3,1,22,22.454649483099494
2,2,13,1,26.176498235102443
4,6,14,14,34.699926672319236
3,1,7,12,16.894051822130397
5,7,11,8,38.025423027567065
2,5,9,6,27.60605958461432
5,4,7,11,32.77044823840723
5,9,11,11,42.18637674187203
5,1,4,13,22.639481251324565
1,4,8,22,26.534755790071156
5,3,7,14,26.98440202483876
4,6,0,0,19.05336752795297
4,5,8,8,27.643424872810034
3,7,12,15,33.42374472220809
5,1,13,8,31.373202216371137
5,5,13,15,34.77226928657566
2,2,4,1,15.177454535598129
1,2,8,9,19.521675804626813
3,2,8,17,18.793976957644922
5,9,9,12,42.26440841706135
2,3,9,1,27.86301889418912
1,4,2,12,17.46591143136891
3,5,7,23,27.683760504026125
3,4,6,2,24.85208787935595
5,4,14,14,38.862900950259075
3,5,6,2,25.872238693338108
2,9,11,22,41.06399565704468
3,9,9,9,31.97780472543652
4,6,1,5,23.432318627055476
2,3,1,22,20.697302130280363
1,6,1,21,22.876598254916896
1,4,12,13,29.69615601237274
5,3,10,8,34.438628387313244
5,6,1,17,24.14928488994262
4,6,13,7,35.331668717325385
1,2,3,5,16.111672850951905
1,9,6,14,29.03051805349346
1,8,1,13,19.05454930621458
1,6,4,14,20.3532716789289
3,1,13,19,32.492081372096656
2,2,6,5,19.74164869790937
2,4,8,21,32.47330595212269
4,7,7,11,30.108827028524654
3,9,8,9,34.68528199052193
1,5,6,18,27.211963153663998
1,2,2,7,8.426099568826618
5,1,0,4,21.509672173486898
5,1,9,9,27.71887664183668
4,5,6,10,30.01307372638523
1,7,12,19,33.66428004402319
4,9,10,13,42.354380024432885
3,9,5,13,29.79519033640395
2,8,1,1,17.593325235361178
1,1,0,16,5.655424864060799
3,5,11,14,29.24271182139189
1,6,9,22,30.253213118276108
5,6,3,2,25.020365732547965
4,4,13,2,36.22090273574658
5,1,3,2,20.458031945218057
2,3,5,2,20.52255148316152
5,4,10,17,33.8600836731197
1,4,4,5,17.309874587296488
5,4,8,13,27.48119282059506
1,5,7,2,19.877398256804756
2,9,8,0,29.1623695867412
5,4,9,9,29.616068319428017
4,9,6,12,37.08683763935756
4,9,8,8,33.10833122578201
4,1,2,21,24.856335904463112
5,5,8,21,34.991645520945596
5,9,1,1,26.989674009111585
5,4,8,9,31.443140251847026
1,5,12,11,31.434459915162446
2,4,5,18,22.75142372265563
4,2,3,2,19.420696679937496
1,2,11,18,30.57422090034592
4,2,13,0,33.42177756245918
1,1,11,14,18.610199914170774
5,3,12,22,38.49015871347936
4,1,10,12,23.281892497127327
5,4,1,6,22.94825730487094
4,1,12,1,29.231045170222735
3,4,9,21,33.930156091065356
1,3,2,19,16.98994292405719
3,9,4,10,27.901946384504512
1,1,8,22,25.076991939956923
2,8,6,15,30.26195399560034
4,9,10,13,41.84453283172134
2,7,11,22,40.54216118612594
2,1,12,14,21.602590558791416
1,4,10,19,32.44822779945288
3,1,2,18,19.831073851814068
5,4,12,6,36.85497374448374
1,3,3,8,14.423802893543483
5,2,13,3,31.77004254149167
2,1,11,5,23.13057592788868
5,6,10,22,41.12914870525129
3,7,1,9,23.280228485593923
1,6,13,2,33.54726325967678
3,9,7,20,35.82454798426207
3,9,5,0,28.250489985755166
1,2,2,5,9.140532284322092
3,2,12,4,27.9557767753011
4,9,4,22,34.55078482348981
4,1,4,14,18.637795290210228
4,5,11,10,33.74928984438821
5,1,0,19,17.934760113534555
3,7,12,12,34.78899253302401
1,9,4,5,26.02537864113308
1,6,5,4,22.137607133114013
5,2,9,1,28.051811398123064
1,6,9,16,26.728780355683043
4,9,10,23,37.956153491758556
3,3,10,11,25.50730550790019
1,9,10,11,30.169838588392974
1,8,12,21,43.7746248293208
2,7,1,13,21.95731112802773
2,8,2,6,25.562615985746667
2,6,9,21,35.00750530640163
3,3,4,13,23.08598061702794
4,7,13,6,40.246586112330434
4,4,12,8,29.190207873797938
4,5,2,13,21.223449294709834
3,8,4,20,33.272527873912665
3,7,4,16,26.717972569055107
2,7,7,16,28.162832228440962
1,8,9,20,32.56850297924204
5,3,8,12,27.977338846753987
5,3,7,17,28.395119109694612
1,2,11,18,28.272600431148447
2,1,2,16,14.45093319821345
1,6,14,5,30.650361255916852
1,6,0,11,16.97179130547201
5,8,13,5,41.45421895490937
2,6,14,2,34.08784397467858
3,6,2,14,22.288436430755425
5,1,0,2,13.037112696539342
3,7,12,22,41.15425804680526
2,7,10,14,34.015403919300965
1,9,8,0,27.66785936283363
4,7,11,20,45.41552371093797
4,8,12,2,38.104931229385926
2,4,2,4,18.57806071070797
4,9,13,13,39.45359908549421
3,1,7,3,25.218316178033465
4,8,5,21,33.879590854361886
2,3,2,8,16.314204827400317
2,1,8,17,19.0279970728507
3,2,7,9,22.300201461229936
4,6,2,7,24.624194118362436
4,5,6,12,27.04761971653812
1,3,4,1,14.940414934108476
5,9,1,19,34.60557852433883
2,8,13,19,41.46205647461529
1,3,7,6,20.54767780775617
2,2,0,10,12.968935697729336
1,8,3,4,24.221992921900174
5,5,10,17,35.6232877224522
1,9,12,7,35.164447997582535
2,1,10,9,21.98699400146947
4,3,11,1,27.63417320780859
2,5,12,2,31.21065422256266
3,2,3,22,24.788946425687303
3,3,12,4,28.36592494650236
3,4,9,15,26.46370964046469
3,4,13,9,35.21090515263543
5,9,4,10,36.56497979274737
4,1,3,18,21.430248787343196
4,9,0,15,31.60298842935657
2,9,13,11,38.934984234292926
1,6,6,1,25.04691188293478
2,1,9,10,20.59572134106908
2,6,10,21,35.516309098161386
2,8,1,0,23.051655057541794
2,5,9,23,25.50093046930791
4,5,2,4,26.20699582310132
1,1,4,20,18.221625958497967
2,1,7,13,17.899803673824596
4,8,9,17,33.482371957171374
2,5,7,6,26.024705827445658
3,8,13,4,39.11177496465245
2,2,1,7,11.248706372507645
2,4,8,20,29.88017909085232
5,9,5,14,35.475805475550764
3,3,8,4,24.310041714886673
1,6,13,12,32.34708020476206
2,7,3,18,28.109464971265293
1,3,2,1,13.460768443702037
3,1,13,4,26.180010781044682
2,2,13,4,27.998101199290907
5,7,4,5,26.15192581274526
4,7,4,15,31.17620428086291
5,1,3,1,22.474532486744994
5,7,12,4,37.850982328912735
4,6,6,14,26.322180098502685
4,6,7,0,32.73845259656442
4,7,14,18,44.96775545147057
2,7,4,2,24.4196762744057
1,1,14,18,30.347768893720925
1,5,8,14,21.47191154559256
4,8,6,2,33.77091759014344
5,8,12,7,42.29775308481648
3,3,12,14,29.937545442682612
4,3,6,0,20.162204393212683
5,7,7,5,34.90721987733585
5,4,11,21,39.95640678392762
2,6,3,16,21.41119619999328
2,9,9,15,35.2305042314258
1,2,12,12,26.657909031627852
1,2,12,0,25.0713722643145
3,6,5,2,22.975836055776984
3,3,4,23,17.76934292755639
3,1,0,5,11.104576960227984
3,2,14,19,35.302827380912156
5,7,13,20,47.78307695865066
5,4,12,2,36.058894007916294
1,2,8,14,19.268488590730353
2,8,1,14,23.45795735803805
2,4,5,10,19.449214226295584
4,4,14,21,42.05384831586555
5,2,14,5,35.25547881661439
3,1,7,5,21.94642199479918
3,1,2,8,16.592496452414522
4,3,4,13,22.20484301112784
2,6,13,10,29.617863394155606
3,7,6,23,27.381779713685084
2,9,3,5,27.663297187361326
4,5,13,17,34.97027729324335
2,9,11,19,39.37111194467353
2,8,4,14,25.924488734715357
2,1,0,21,17.686769103553726
3,3,3,8,20.016026282289616
1,8,13,10,38.08156023362982
5,9,13,1,44.90302047987448
2,4,6,5,22.925723708828407
2,6,11,22,35.73260019787075
2,4,9,13,22.69722276192393
1,9,6,13,27.994596136931694
4,2,9,23,26.883031420031045
3,6,9,12,32.12712732304735
1,3,3,4,15.70973520962185
2,4,11,8,28.738483649997356
1,2,5,10,18.271127498403175
1,8,12,6,32.87774364957311
1,8,4,1,25.477205984587442
4,1,0,23,17.076992522994388
5,6,7,11,31.292799006146463
3,1,11,4,24.883783524987656
4,6,6,23,27.663799072660492
4,7,14,1,37.58500968128983
5,2,4,13,26.487688264644753
4,9,12,6,47.270188964319686
1,8,9,4,30.220958247672197
1,9,9,3,30.638738871768776
2,4,6,9,25.675767036435943
4,4,14,15,37.00204916598139
2,8,9,5,30.291646223592956
3,1,2,20,18.143556837823148
1,8,7,5,29.03775079012224
3,7,4,8,27.066265618945504
5,7,1,0,28.94464836639991
1,9,1,15,23.107534099711046
3,7,3,16,22.65875713751607
5,2,6,12,23.65274414431638
3,1,13,5,26.34432675919197
5,1,9,1,27.734038605592314
5,7,3,7,28.853481938321966
1,5,8,22,28.188660390097244
2,4,1,21,20.57804374149552
5,5,5,3,29.848053510537667
5,6,3,8,27.238184095921856
1,6,5,22,25.637921056568818
2,1,9,6,18.689511578229393
4,2,8,20,28.794185953962845
4,3,9,0,30.436364881556727
2,4,11,13,26.86361331210104
3,6,8,1,33.22749165075497
1,9,8,7,31.359133264939683
2,2,8,10,19.9670082348307
4,8,2,4,26.174739524617497
5,9,11,17,37.48248645107602
4,2,10,11,27.120467406763158
5,9,13,20,52.99705208489163
1,7,8,23,30.366424831957765
5,9,2,19,39.116805044626055
2,6,9,18,35.0185184145121
5,2,2,4,20.04416808109655
3,8,4,6,27.995612901701964
2,9,5,1,29.589431001219033
1,8,8,16,28.567432483335754
2,2,0,12,10.427831455104133
3,8,14,10,39.656096069719354
1,3,7,4,17.194488792568567
4,3,13,12,34.28949941970889
3,9,13,22,43.2822930002412
1,9,3,12,25.23934915843716
5,9,9,7,37.13965430465568
2,4,6,10,21.867451573623732
1,7,5,7,24.049990664070794
2,8,14,9,37.4719941640907
5,5,5,10,29.77960017588426
1,1,6,0,16.595388262712323
4,9,3,6,29.256447375807443
3,6,5,7,24.820085518573517
1,3,2,5,12.57766556900166
5,3,4,13,22.69020309639385
1,1,12,19,32.09422928365207
2,8,12,6,34.138746680738514
1,2,13,2,27.78421087951695
4,1,14,1,31.627471240161725
1,7,12,21,36.1892564769396
3,9,1,17,26.088306549959196
1,6,2,21,23.90925140375257
2,8,12,2,31.884354596039397
1,8,8,13,28.444592291209787
4,9,5,17,32.512784931462285
5,7,2,12,27.241848470751748
1,9,1,7,17.45420346100402
1,9,4,3,24.635852161906392
3,1,9,14,26.52703079893186
4,6,13,11,38.70108001902462
5,8,4,13,29.69475368864864
2,9,0,19,29.286375057257988
1,4,2,6,13.18569711057059
5,2,6,23,25.737797490958965
2,9,8,11,32.654579006227664
4,9,4,8,30.565882844579907
4,8,3,9,30.684492694198823
5,3,2,7,23.407347346617033
2,5,9,19,30.749350774284213
4,2,12,1,29.81984866509037
5,3,8,15,27.386559992182683
4,1,13,20,33.95306445987497
4,4,6,22,32.50025195369711
4,5,11,17,33.6730253652372
3,2,6,19,28.258862988115727
2,3,13,21,30.93860034550116
5,6,12,23,38.95200144479348
5,6,7,9,34.0623660857268
2,7,9,5,30.502800857955727
2,9,0,5,19.774133590901876
2,4,10,21,29.90000733460631
2,5,3,19,26.91707641465434
1,2,12,12,23.334078796528125
5,6,12,18,41.84093597316409
1,4,4,16,17.122361924821824
4,5,4,1,24.79351321310443
4,7,0,17,25.872407139420037
5,6,2,6,22.90966410488894
4,8,1,13,27.351660734981945
2,6,11,21,39.12143839515022
1,8,6,14,28.090652783322064
2,4,12,7,34.047578169283796
4,7,13,8,38.185392336914305
1,3,4,20,23.084358937215512
2,1,2,10,12.727998887418407
5,9,10,2,39.46222455928042
2,9,7,19,31.459876997230545
4,6,0,13,21.070470170312714
1,2,0,7,12.13017119303085
5,8,13,2,39.168673306214124
1,6,5,17,26.195284642480377
5,7,0,22,31.319610093601927
1,1,3,13,9.889084170496643
4,3,5,19,28.957274540031175
5,1,0,7,17.873541835781175
3,1,12,16,25.922235825073564
1,1,8,7,16.852090475668955
1,4,14,4,33.74833962726013
2,7,3,11,22.42023192694927
5,7,8,1,34.812743876649236
3,5,8,16,30.74675895780112
4,6,12,12,36.2542901871819
2,2,5,21,24.52905586785561
3,5,12,13,31.95640975050956
5,7,6,8,31.30454916875875
3,9,14,8,42.06175836838063
1,6,12,8,28.438021251560784
1,4,0,19,18.81427193844572
2,3,4,5,16.464591323621715
5,9,2,11,31.69517524767541
5,7,9,9,38.770075052500744
3,6,9,21,31.813095536858068
2,7,12,4,33.07766656914549
5,8,5,17,29.080568916590316
1,5,3,6,17.513352889187235
3,3,14,12,32.972489406604524
4,3,12,0,31.219979826470244
1,2,13,5,21.318137284226523
2,8,12,20,42.19763804367356
5,1,8,20,28.180535013645304
1,8,6,7,27.871245689104303
4,3,14,8,32.80642003799213
4,9,13,6,40.359325041230825
2,2,14,9,28.821686511355598
1,9,3,7,26.23248456237436
3,6,12,1,38.31117099313522
1,1,10,17,19.679648863444356
4,5,5,14,23.89602711561114
2,9,1,23,24.39164263241718
2,6,13,5,30.92159962197186
3,7,2,23,25.387492487713825
2,4,14,13,32.687123654350046
2,1,10,21,30.209537581638003
2,5,6,23,25.80706613427224
2,2,10,17,24.279151848668686
2,8,11,23,34.262353484054806
4,4,3,2,20.82547249488275
1,1,13,0,22.28555373604699
5,7,11,22,43.61746257181068
2,2,9,0,20.645615934196748
5,3,6,13,26.16437251455253
5,9,8,0,37.15893544192745
4,9,13,0,43.285112809807316
2,2,12,3,26.355145870169068
5,3,4,11,26.289990243744885
2,9,13,14,37.496455445773826
3,1,0,3,10.161355139966433
3,2,4,9,19.898125244666673
3,2,5,10,19.751946869569366
5,3,13,5,34.5598588441653
3,3,10,9,26.65578546216397
4,2,1,11,17.17697378841086
4,8,7,2,32.85924925839929
5,8,12,14,42.433629904060375
2,8,1,15,23.67987057313987
1,2,14,9,26.05918344289401
2,9,13,21,47.099327202268725
2,7,8,22,32.959341889723
2,5,13,10,32.13603352664338
2,7,12,15,30.65534815016367
1,8,1,16,19.991057463221075
3,9,2,13,26.49286922148724
2,2,7,15,20.300768998546356
4,6,10,13,35.953942319777845
5,9,5,5,37.85884426044752
5,6,0,9,26.21609514981981
4,2,14,16,32.594595740190194
2,1,3,22,19.493590971659824
1,3,4,9,19.346260014421432
3,5,13,20,37.09774266941484
5,7,10,9,39.06978941055455
3,3,2,13,16.123945819351334
1,9,0,19,27.786227917768723
5,4,2,16,23.132290342250975
3,2,12,8,26.64070957973875
1,3,8,14,19.784534401583258
3,5,1,6,18.70206615440804
2,3,0,1,15.405887803525381
1,5,6,3,24.378897536507672
3,4,12,19,35.59615740255338
2,3,6,23,18.955092789655968
2,6,4,17,26.859581165172738
1,8,1,10,21.838025188324103
4,4,13,4,33.04934086338223
5,9,0,7,29.219000014265312
1,6,12,21,34.57548385787304
2,5,4,19,23.729655429409664
2,3,9,4,23.679903251136263
1,5,3,1,15.358663761387893
4,5,8,4,29.138915784577417
5,4,4,2,25.026473034940338
3,6,10,11,30.92054991601518
1,3,9,18,29.121908006106903
5,1,11,6,30.50865545232068
5,7,11,18,42.42150309640307
2,7,1,3,21.345379964608377
3,4,3,22,28.21191196959593
1,9,12,13,33.24013775981187
2,2,11,18,27.57183776450145
2,1,8,17,17.930908180197775
4,3,7,6,26.653035956201894
5,7,2,14,30.879654690346044
1,9,7,20,35.59563183891155
1,2,12,0,26.969848956550603
1,6,1,11,12.801323448506846
2,3,2,23,14.233323002270996
4,5,13,18,38.8643568903833
3,9,4,22,35.41723678588781
2,3,10,5,25.101315849620182
3,1,11,12,19.700947678669046
4,5,13,5,37.61938005587608
5,1,9,12,29.636161964582904
1,8,9,14,33.81886753507207
3,7,7,15,30.230093839991792
2,2,0,7,13.238049038339193
3,9,3,12,25.817438786650015
5,5,0,12,19.21665730215647
1,7,0,19,24.987011366175757
3,4,11,19,36.29415207342558
5,1,4,11,23.797359741993642
2,8,5,18,31.48851867688061
4,1,14,16,36.040137951320276
2,3,0,2,14.126171227880196
1,6,10,14,26.492795094613196
2,8,5,16,26.36409878202721
2,8,4,5,22.59226119313173
2,2,3,23,13.71532018840967
2,9,9,18,37.52579601821562
1,4,4,11,20.89957425731473
5,4,7,3,29.268352540570692
3,2,8,20,30.76873537500231
4,1,10,22,31.30028112613075
3,7,13,11,35.04781822289919
3,3,11,21,34.79100583470983
4,4,1,1,18.510398682430424
1,9,5,6,25.705914116839452
4,6,2,15,28.463189752861297
1,1,14,23,26.509024794581816
3,9,1,11,24.059382678718308
1,9,11,15,35.164214171628146
5,5,13,13,36.224441304731066
4,8,12,0,35.891862049419615
5,7,0,21,32.68498950508264
3,8,3,8,27.189668604205394
4,9,7,6,34.50550597553883
3,2,2,4,13.069143308514317
5,5,4,9,26.669344830767347
3,8,13,9,38.984453209767246
4,3,9,17,25.96885014009749
4,6,4,6,26.88451875175629
3,6,4,17,27.900639503863513
4,7,10,12,35.95323487491986
4,3,8,10,28.26867655567084
3,8,14,9,38.92033661133544
5,8,7,21,38.29781566628626
4,9,7,8,33.77692363389551
4,8,12,14,41.50986551375173
4,3,12,13,31.70545647304137
4,6,0,2,21.59551588126292
3,9,0,23,23.488800014464218
5,1,1,13,15.157093639529183
5,3,13,20,42.83474211641503
1,2,7,15,17.98385940126917
4,8,9,22,39.73692581232134
4,6,0,2,22.159443821881005
1,8,14,7,34.740887408044486
5,2,3,1,22.225776073592325
2,6,8,23,26.230840243454843
2,7,1,1,20.94719165857724
5,8,2,22,34.29486197610518
4,9,10,17,42.21094043485853
2,5,5,6,26.320927794942502
3,3,12,16,31.474948419065655
3,2,14,5,30.62340963453082
1,8,10,9,32.60613047657237
5,1,9,6,28.8424198767331
5,6,2,3,25.459596149763396
2,2,14,10,25.50071495120904
4,3,14,15,30.49395743220472
5,8,3,16,30.36196516571879
2,1,8,5,19.09007110291701
2,6,8,19,31.51174933710861
5,3,9,18,33.690681375405376
2,6,4,19,26.103823833180744
1,3,6,21,25.009680504788307
1,8,8,20,27.54168150936793
5,5,7,17,32.07653492066295
4,4,10,14,30.447919808016326
1,9,6,1,30.581485388957407
1,5,11,18,33.23263869703187
5,4,7,5,25.93381229403295
3,8,4,11,24.056893524600284
2,8,4,0,23.515164765481845
1,8,4,22,29.329279398147634
3,4,0,23,13.57425590473115
4,1,5,22,25.720738008784455
3,2,4,10,20.20482625399975
5,4,7,18,33.34411855488307
4,2,7,21,27.62394182041688
4,3,1,3,14.398076116001603
3,9,10,20,44.52019239714356
5,9,5,18,43.15354000020438
1,9,11,20,41.1396495324102
3,7,10,5,32.94674265937562
1,4,9,7,23.692678304876445
3,1,9,21,29.671207096436767
1,3,14,8,28.593274516848325
3,8,5,9,22.768102182599662
4,4,2,9,23.236249193206913
2,2,0,9,14.437882975795741
4,8,6,3,34.34356947022493
1,7,9,17,29.204559215119087
5,9,4,11,35.21613543917925
4,2,11,10,26.374280807290305
2,5,11,15,29.512876727625514
1,6,9,18,30.462702251963005
4,2,4,10,23.702790350284232
3,2,10,22,31.367935438320472
5,4,7,3,29.08194155071535
1,8,11,11,30.164197474110967
4,5,4,16,23.18141183313322
1,9,4,23,23.042803797085746
3,4,0,12,18.490302378871725
2,3,1,3,15.895914370680927
4,8,4,5,30.300208720692876
1,1,6,6,17.28229855988072
1,9,2,7,21.28896080729165
1,4,11,1,22.512663955088627
2,9,14,8,40.66661901330181
1,8,0,9,18.887496393701127
5,3,10,18,38.165695418617915
5,3,11,0,33.55217641717191
1,9,1,15,21.552942364274212
5,3,2,17,22.311172443137234
4,4,11,7,35.01817794112284
5,9,8,9,37.51976123633621
1,4,7,21,27.87352377974593
3,3,14,10,32.918171987948156
4,7,3,16,23.750667563573
2,6,7,6,23.77189854383813
1,1,12,2,22.82077308661403
2,8,8,6,29.604608400029836
3,1,2,5,12.999833653383895
2,4,5,2,23.141479684449816
1,6,7,7,21.409187499925938
1,6,9,0,26.40271873739619
3,7,6,4,26.951993468921884
1,5,8,23,27.065562170362842
3,5,6,18,35.73503391547054
3,4,0,12,16.377552591004918
1,6,8,10,27.297239323252
5,7,11,21,46.23950058842804
3,1,4,10,19.097450486237275
1,9,5,1,28.082092151668185
5,8,1,8,24.654330429402826
3,7,14,1,40.65261064353681
5,9,1,20,35.41854984277002
4,3,12,18,36.44191192538217
4,4,3,11,22.44379664741363
5,7,3,8,29.615703646271683
3,6,4,8,24.291990021670184
1,2,6,22,21.490174724852707
2,2,12,9,24.444626889210532
1,7,10,4,30.520337474326368
2,9,11,8,35.376853765602206
2,9,14,22,42.71418895071878
3,7,0,17,21.69554535084074
5,8,9,9,37.88565624075951
1,3,3,16,16.11163945857698
5,1,12,9,30.840237389063688
4,7,8,13,34.33364616914511
3,8,7,3,30.853813164921252
3,2,2,9,15.997718375050647
4,9,5,23,33.05512169099179
1,4,10,21,30.774293313538166
4,9,8,17,38.523233957827344
1,3,7,4,21.99544302673281
2,8,6,8,28.112796318271133
3,2,6,5,18.379712581747626
1,3,0,15,12.86804126146103
5,1,14,21,39.35563015185255
5,5,4,22,32.73404785466906
3,4,6,15,25.74640043343148
4,1,13,10,29.362838822519745
4,9,12,20,42.70995124689043
1,6,1,14,15.451280985638835
4,6,14,18,38.006150725804
3,2,5,2,20.88767209208127
1,7,13,15,32.96794911157724
2,9,1,20,30.42140471080218
4,6,2,19,30.907120308800028
4,8,0,4,24.020385053237487
1,5,2,8,15.25097086439404
5,2,14,4,33.22450142842305
4,4,6,3,30.030170748251553
3,1,4,12,16.997328913290925
4,1,3,19,22.553083740586725
2,6,14,16,35.38289563216268
4,2,14,19,34.6270058938547
5,6,12,11,37.605584905304575
4,1,11,19,30.98670593956307
1,3,7,19,22.767325791441888
4,9,7,6,34.37571183853099
5,2,0,0,18.09448049525299
1,8,8,15,26.090121916928677
3,6,13,6,34.868813751974265
1,6,8,1,25.759958503813852
2,7,1,11,21.603183090491257
1,5,1,10,15.154315985670651
3,4,7,7,26.06006310786659
4,6,11,0,34.49549332552948
1,8,10,2,33.56294810563061
1,4,5,7,20.088036012732186
1,5,2,7,15.55766038028303
1,7,11,10,29.70934716215934
3,6,1,20,26.984566110767133
5,4,4,4,24.7499348839823
5,4,14,7,33.93988654031942
1,4,7,20,26.991444586757783
3,1,5,8,17.73338785153134
3,5,11,16,33.05972650926012
1,8,2,4,21.48168015514581
2,7,11,18,38.991787928809394
1,5,11,18,37.738069835523305
2,3,8,1,25.66415948088742
1,1,7,18,21.198600503928287
2,7,9,22,36.14633396370941
2,3,5,14,19.735220533653226
1,4,0,7,13.536799081382949
2,5,1,23,14.564829664201008
4,8,3,7,30.708828020299542
5,7,1,0,22.08944182654733
3,9,2,13,26.865742218685348
2,3,13,10,25.586698801994544
2,1,7,6,17.493043663080265
3,1,8,17,22.51929475927892
2,1,5,14,18.23724888012695
3,2,3,9,19.643982566586434
1,2,10,3,21.61393696515704
4,7,1,20,31.68103298175301
4,9,6,0,33.57476587676303
5,8,9,13,36.37562039387228
2,4,10,19,32.746610174833535
5,2,6,19,28.365001515174463
1,3,9,8,22.03361634172288
4,5,8,12,29.14259269352045
1,9,4,16,22.19991659280841
1,8,9,23,30.45913669798001
2,3,3,19,22.38799379593315
1,9,9,3,33.60102314111141
4,3,5,4,19.76306747664489
5,8,11,17,38.77340911690881
4,1,1,16,17.955997980529002
2,4,1,20,22.259140186572996
4,4,11,6,33.64874507630737
3,6,8,9,32.503493844636616
5,2,6,8,23.671118517339586
3,7,6,12,26.97159491186109
3,5,12,17,34.61188993151981
2,6,4,11,24.067527104646242
1,6,6,7,22.9495847739599
3,6,8,22,34.292597741923025
4,8,9,17,33.85806295831324
1,4,4,4,20.95693283417329
4,8,8,6,38.65291226217915
4,9,0,14,28.734207583054257
1,4,12,2,28.70582452442643
1,1,14,17,26.47976206567387
4,3,11,5,31.362016469061917
2,1,2,5,9.37478357136151
5,7,6,19,36.74841005872155
5,1,3,0,21.739571870642823
2,4,14,20,35.10605579892909
1,1,1,16,10.010853265036983
4,2,11,10,31.513911781701648
5,1,13,23,34.44597755445628
4,5,2,1,24.77434454577506
2,7,6,8,27.26737675297097
4,3,7,18,32.49557295677924
2,8,10,5,32.517209246266695
